repo_name,commit_num,commit,prev_true_snapshot_label,true_snapshot_label,prev_pred_snapshot_label,pred_snapshot_label,true_snapshot_transition,pred_snapshot_transition,true_snapshot_malicious,pred_snapshot_malicious,new_slice_count,new_true_malicious_count,new_pred_malicious_count,candidate_true_same_malicious,candidate_pred_same_malicious,new_slice_details
MakeMalware_EthicalHacking,13,e3fe9,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,6,5,5,1,1,NEW@<body>@Project_Backdoor_listen.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Project_Backdoor_executeCommandServer.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Project_Backdoor_executeCommandServerInteractive.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Project_Backdoor_executeCommandServerInteractiveUpload.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Project_Backdoor_executeCommandServerJson.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Project_Backdoor_listen.py_slice.py|T:Undetermined|P:Undetermined
MakeMalware_EthicalHacking,14,4bc0e,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,6,6,6,1,1,NEW@<body>@Project_Backdoor_listen.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Project_Backdoor_executeCommandServer.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Project_Backdoor_executeCommandServerInteractive.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Project_Backdoor_executeCommandServerInteractiveUpload.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Project_Backdoor_executeCommandServerJson.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Project_Backdoor_executeCommandTarget.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
MakeMalware_EthicalHacking,15,7ad1b,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<body>@Project_Backdoor_backdoor.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Project_Backdoor_executeCommandTargetInteractive.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
MakeMalware_EthicalHacking,16,c418d,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,3,3,1,1,NEW@<body>@Project_Backdoor_backdoor.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Project_Backdoor_executeCommandTargetInteractive.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Project_Backdoor_executeCommandTargetInteractiveUpload.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
MakeMalware_EthicalHacking,17,74015,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@Project_Backdoor_executeCommandTargetJson.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malicious-Debian-Package-Maker,8,5b3ce,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Malicious-Debian-Package-Maker,9,5acf1,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Malicious-Debian-Package-Maker,10,44e01,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
Malicious-Debian-Package-Maker,11,fb3cd,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Malicious-Debian-Package-Maker,12,563e4,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Malware,1,1cd73,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@decrypt.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Malware,2,191eb,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@decrypt.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Malware,3,1c436,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@encrypt.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Malware,4,1b6b3,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@encrypt.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Malware,5,67fd6,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@decrypt.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Malware,7,6299c,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware,8,ee86b,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware,9,ebdb7,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware,10,123bd,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<module>@encrypt.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware,11,f560c,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<module>@decrypt.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware,12,3d6cb,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,1,f8655,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,2,05254,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,3,ea11b,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,4,c1a2d,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,5,77298,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,6,0e5a2,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
Malware_Python,7,35e28,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,8,be041,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,9,12941,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,10,b6a9f,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
Malware_Python,11,7ed0b,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,12,2011b,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,13,ee1d1,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
Malware_Python,14,2727c,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,15,9fab0,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,16,18e97,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,17,3c1b0,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,18,a676c,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,19,3154b,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,22,c2454,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Malware_Python,23,d1233,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
Malware_Python,24,d9c91,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
MirageLink-rat-gui,1,6d2af,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@client_fold_modules_main.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@client_fold_client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@client_fold_modules_main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
MirageLink-rat-gui,2,a4a85,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
MirageLink-rat-gui,3,b3c15,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,1,1,1,1,NEW@<body>@server_fold_rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@server_fold_server.py_slice.py|T:Undetermined|P:Undetermined
MirageLink-rat-gui,4,b79f1,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,6,4,4,1,1,NEW@<body>@client_fold_modules_main.py_slice.py|T:Undetermined|P:Undetermined || NEW@<body>@server_fold_rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@client_fold_client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@client_fold_modules_main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@client_fold_server.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@server_fold_rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
MirageLink-rat-gui,5,2c888,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@server_fold_rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@server_fold_rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@build_info_file@server_fold_rat_gui.py_slice.py|T:Benign|P:Benign
MirageLink-rat-gui,6,eee30,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,3,3,1,1,NEW@<body>@client_fold_modules_main.py_slice.py|T:Benign|P:Benign || NEW@<body>@server_fold_rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@client_fold_client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@server_fold_rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
MirageLink-rat-gui,7,445a2,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,3,3,1,1,NEW@<body>@server_fold_rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@client_fold_client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@server_fold_rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
MirageLink-rat-gui,8,1eab6,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<body>@server_fold_rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
MirageLink-rat-gui,9,c0342,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@server_fold_rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@server_fold_rat_gui2.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@server_fold_rat_gui2.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
MirageLink-rat-gui,10,3f1a6,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,4,4,1,1,NEW@<body>@rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@add_content_to_tabs@rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@create_func_app@rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
MirageLink-rat-gui,11,e0592,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<body>@rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@rat_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
MirageLink-rat-gui,13,0c0f3,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,7,3,3,1,1,NEW@<body>@frames_build_config.py_slice.py|T:Undetermined|P:Undetermined || NEW@<body>@frames_function.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@frames_plugins_console.py_slice.py|T:Undetermined|P:Undetermined || NEW@<body>@frames_plugins_remote_desktop.py_slice.py|T:Undetermined|P:Undetermined || NEW@<body>@server_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@config.py_slice.py|T:Benign|P:Benign || NEW@<module>@server_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
MirageLink-rat-gui,14,38efe,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,4,2,2,1,1,NEW@<body>@frames_function.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@frames_plugins_console.py_slice.py|T:Undetermined|P:Undetermined || NEW@<body>@server_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@server_gui.py_slice.py|T:Undetermined|P:Undetermined
MirageLink-rat-gui,15,7d0ce,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,4,2,2,1,1,NEW@<body>@frames_function.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@frames_plugins_remote_desktop.py_slice.py|T:Undetermined|P:Undetermined || NEW@<body>@server_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@server_gui.py_slice.py|T:Undetermined|P:Undetermined
MirageLink-rat-gui,16,b03b0,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,3,1,1,1,1,NEW@<body>@frames_plugins_remote_tool.py_slice.py|T:Undetermined|P:Undetermined || NEW@<body>@server_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@server_gui.py_slice.py|T:Undetermined|P:Undetermined
MirageLink-rat-gui,21,7a380,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,8,3,3,1,1,NEW@<body>@frames_build_config.py_slice.py|T:Benign|P:Benign || NEW@<body>@frames_function.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@frames_plugins_file_manager.py_slice.py|T:Undetermined|P:Undetermined || NEW@<body>@frames_plugins_remote_tool.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@frames_settings.py_slice.py|T:Benign|P:Benign || NEW@<body>@server_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@config.py_slice.py|T:Benign|P:Benign || NEW@<module>@server_gui.py_slice.py|T:Undetermined|P:Undetermined
MirageLink-rat-gui,25,13334,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,6,4,4,1,1,NEW@<body>@frames_build_config.py_slice.py|T:Benign|P:Benign || NEW@<body>@frames_function.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<body>@frames_plugins_file_manager.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@frames_plugins_remote_tool.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@frames_settings.py_slice.py|T:Benign|P:Benign || NEW@<module>@server_gui.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
